id,title,release_date,year,genre,duration_minutes,plot
36c34e30-b3cd-4cf5-b7b4-00dda5591cea,Ramírez,,2008,Suspenso,96,"Ramírez es un joven atractivo, educado y de buena familia que vive en un barrio acomodado y se dedica a la fotografía. Su vida diaria es una muestra de su devenir sin rumbo; aunque él apenas se dé cuenta de ello. Siguiendo la llamada de la noche y su predilección por el sexo exprés, Ramírez encontrará sus mejores planos en los rostros de las jóvenes a las que seduce, desnuda y asesina. Todo cambiará en su carrera criminal al secuestrar a una joven."
3acdf4af-dd0a-4238-b2f7-d2bbcd1183b9,Retorno a Hansala,,2008,drama,94,"A comienzos de la década de 2000, en las playas de Rota aparecieron los cadáveres de once jóvenes inmigrantes marroquíes que intentaban cruzar el estrecho de Gibraltar en patera. Se descubrió por sus ropas que los once muchachos pertenecían a la misma aldea, Hansala. La película pretende recrear aquel suceso visto desde los ojos de dos personajes: Martín, un empresario funerario que pretende hacer negocios con lo ocurrido y Leila, hermana de uno de los fallecidos. Ambos se embarcarán en la aventura de intentar repatriar el cadáver del muchacho en una furgoneta, donde vivirán una intensa experiencia moral que les llevará a replantearse todas sus creencias."
4525b544-3264-4925-9b71-05687d56e698,Rivales,,2008,"Comedia, Deporte",100,"Los clubes juveniles: el Deportivo Madrileño y el Atlético Barcelonés son los eternos contricantes de una final de un torneo juvenil, que se celebrará en la ciudad de Sevilla. Todos los jugadores tienen gran ilusión por vencer a sus eternos ""rivales"". Durante ese viaje a Sevilla, las relaciones entre los padres y los hijos, entre las propias parejas, así como las relaciones sociales con el grupo, serán retratadas en diferentes situaciones."
554fc229-6f16-4d0d-a439-5832c479766e,La sal de este mar,,2008,Drama,105,"Soraya (Suheir Hammad) y Emad (Saleh Bakri) son dos palestinos pero con diferentes metas. Soraya, hija de palestinos, ha vivido toda su vida en Estados Unidos y cuando llega a Palestina decide quedarse para luchar por la causa. En cambio Emad ha vivido toda su vida allí y harto de su mísera vida tiene intención de huir del país y viajar a Canadá."
40432449-0f04-45da-9438-ad9ac7e6b524,La salvación,,2008,Cine de autor / Realismo mágico,12,Un hombre entra en un local comercial. Un viejo lo atiende desde detrás del mostrador. El hombre pregunta al viejo si tiene algo que lo salve... Así comienza esta metafórica y premonitoria historia ambientada en la Argentina de los años setenta.
b52a9f30-dba8-4dca-8281-89f97520bc3a,Sangre de mayo,,2008,histórica,152,"Sangre de mayo es una película española de 2008 de género histórico dirigida por José Luis Garci.
El argumento está basado en dos de los Episodios nacionales de Benito Pérez Galdós, La Corte de Carlos IV y El 19 de marzo y el 2 de mayo,[1]​ en los que se cuenta el levantamiento del pueblo de Madrid contra el ejército francés acuartelado en la ciudad, el  2 de mayo de 1808. Los hechos inspiraron a Goya los cuadros Los fusilamientos del tres de mayo y La carga de los mamelucos en la Puerta del Sol."
abf72d31-752b-40b9-b43c-25b44869c9b7,Santos,,2008,"fantasía, comedia",120,"Salvador Santos (Javier Gutiérrez), obeso, casi calvo y con 33 años, no parece la persona adecuada para vestirse de héroe, pero no tiene otra opción, especialmente desde que un extraño viajero interdimensional le advierte de que su mejor amigo, el multimillonario y guapo Arturo Antares (Leonardo Sbaraglia), es en realidad Nova, un tirano de otra dimensión que se ha ocultado durante años en el cuerpo de Arturo. Nova podría hacer que nuestros dos universos imploten, y Salvador tendrá que detenerlo... aunque no quiera."
19adba6d-028d-4bd3-8352-953b68007889,Semillas que el mar arrastra,,2008,Documental,,"En África, son muchos los niños que sueñan con poder viajar en cayucos, dejando su hogar y familia, con la ilusión de trabajar en el destino que el mar les brinde. Los que logran llegar a la otra orilla, se encuentran con una realidad distinta a la soñada, los centros de internamiento de menores inmigrantes. Esta película documental da voz a niños inmigrantes que anhelan una vida mejor en la tierra prometida."
20f5548f-0f2d-451d-9e8f-13eaab215316,"Sexykiller, morirás por ella",,2008,Comedia negraTerror,85,"Empieza el curso en una de las universidades de medicina más prestigiosas del país y lo hace con un psicópata sembrando de cadáveres el campus. La policía no parece tener pistas ni, por supuesto, sospechan de Bárbara (Macarena Gómez), una auténtica fashion victim cuya única preocupación parecen ser las revistas de moda. Lo que pocos saben es que Bárbara descarga sus frustraciones asesinando a sus compañeros de muchas y macabras maneras. ¿Qué pasará cuando el amor se cruce en el camino de esta ""sexykiller""?"
a48e6766-0b76-4841-bd13-2d7c5dafae84,Sin límites,,2008,Drama,107,"En 1922, el joven Salvador Dalí llega a Madrid para realizar sus estudios universitarios, se aloja en la Residencia de Estudiantes, donde encuentra un ambiente de modernidad en el que estudian las élites culturales españolas. Salvador, que está empeñado en convertirse en pintor, pronto llama la atención del círculo de artistas de la residencia al que se unirá forjando una gran amistad con el poeta Federico García Lorca y el futuro cineasta Luis Buñuel."
f3ba7093-e080-4041-8f94-3e8644739dc2,Sólo quiero caminar,,2008,"Drama, Thriller",122,"Gloria Duque (Victoria Abril), Aurora (Ariadna Gil), su hermana Ana (Elena Anaya) y Paloma (Pilar López de Ayala) han cometido un robo fallido, por el que Aurora está en la cárcel. Mientras tanto, unos traficantes mexicanos que acaban de llegar a España contratan como prostituta a Ana. Félix, el jefe de la banda, le propone casarse al instante e irse a vivir a México con él. Gabriel (Diego Luna), un hombre aparentemente frío, se encarga de los trabajos sucios de Félix, pero con la condición de no hacer nunca daño a una mujer. Gloria se va también a México para trabajar para la banda. Una vez allí, se da cuenta de lo desgraciada que es Ana, aunque viva en una jaula de oro. Sin embargo, entre tragos y palizas, ha ideado un plan para vengarse de Félix. Con la ayuda de Paloma, Aurora sale por fin de la cárcel y se une a sus amigas en México para llevar a cabo el peligroso plan."
5e4b210b-e559-4fc9-8ef1-b8ffc50d45b8,Spinnin': 6000 millones de personas diferentes,,2008,Drama,110,"Gárate y Omar son una pareja gay que vive en el Madrid de 1995. Omar quiere ser padre pero Gárate no está tan seguro porque dice que todavía es un niño y los niños no son padres, pero en realidad le asusta la paternidad por la difícil relación que ha tenido con su propio padre, con el que sólo tiene en común ser forofo del Atlético de Madrid y el amor por su fallecida madre."
68505b80-cfe2-4cc8-a03d-2b0d70b6375e,The End,,2008,Drama,,La escasez de agua en el noroeste de Estados Unidos provoca graves altercados en busca de la supervivencia.
ac53f8e8-c78e-428e-89fd-0e9ff75439af,Tiro en la cabeza,,2008,Drama,85,Basada en el asesinato de los dos guardias civiles a manos de tres terroristas etarras en la localidad francesa de Capbreton.
97956be6-44f4-412e-881d-926a8f00773f,Transsiberian,,2008,Thriller,111,"La película se desarrolla en el tren del transiberiano. Una pareja estadounidense, Roy (Woody Harrelson) y Jessie (Emily Mortimer), ambos muy religiosos, conocen en el tren a Carlos (Eduardo Noriega) y su novia Abby (Kate Mara). A partir de entonces Jessie se da cuenta de que Carlos y Abby no son lo buenos que aparentan ser. Lo que tendría que haber sido un viaje placentero se complicará todavía más al verse inesperadamente relacionados con la investigación llevada a cabo por el oficial Grinko (Ben Kingsley), un agente ruso dedicado a la lucha contra el narcotráfico.​"
1ce2140a-8e4a-4f8e-988f-1dbf46478eb3,Unidad 25,,2008,Documental,93,"El documental relata la historia de Simón Pedro Nobre, un preso que es trasladado a pedido de su hermano a esta cárcel-iglesia que se encuentra en el Complejo Penitenciario de Olmos, en la ciudad de La Plata, Provincia de Buenos Aires, siendo por sus características, única en Latinoamérica. En el transcurso de la película Simón Pedro deberá de convertirse al evangelismo y obedecer las reglas de la cárcel y de la Biblia para asegurar su permanencia en la unidad."
be11acf3-63f6-478b-b372-795705eddf79,Vicky Cristina Barcelona,,2008,Comedia dramáticaRomántico,96,"Dos jóvenes estadounidenses, Vicky (Rebecca Hall) y Cristina (Scarlett Johansson), van a Barcelona a pasar unas vacaciones de verano con Judy (Patricia Clarkson). Vicky es un tanto emocional con intenciones de casarse con Doug (Chris Messina); Cristina se encuentra en la búsqueda de nuevas experiencias. En Barcelona, en una exposición de arte, Cristina y Vicky se cruzan con Juan Antonio (Javier Bardem), un carismático pintor que aún mantiene una relación conflictiva con su exesposa. Juan Antonio las invita a ambas a ir con él a la ciudad de Oviedo, Cristina acepta de inmediato, mientras que Vicky queda sorprendida por su descaro, pero acaba yendo por acompañar a su amiga y cuidarla."
9cb38f59-b339-455e-a603-f07e7bd7bec3,Violetas,,2008,Drama,96,"Emma tiene 50 años y hace veinte que ejerce de funcionaria de prisiones. Su vida transcurre entre la cárcel donde trabaja y su casa. Sin salir de su soledad, de su orden y de su rutina casi obsesiva, vive enfrascada en una realidad que se ha construido a su medida."
7950abf5-2835-47b5-b90f-addf426f9fc5,Viva la República,,2008,Falso documental,,"La trama del documental se enhebra con el hilo argumental de una periodista, Mamen Mendizábal, que recoge información de la Historia de España desde la victoria republicana en la Guerra Civil hasta nuestros días. Mendizábal se entrevista con conocidos historiadores y periodistas que le explican cómo fueron los hechos. Los historiadores Gabriel Cardona, también asesor del documental, y Paul Preston; el periodista Fernando Ónega; Giles Tremlett, corresponsal de The Guardian en Madrid; y Román Gubern, crítico de cine."
ae9ac107-6f37-45ca-a785-b28668ed7887,Volver a verte,,2008,Lésbico,0,"Narra la historia de amor entre dos mujeres, dos amigas, que se conocen desde pequeñas. Con 20 años, Rocío decide marchar a la ciudad, a una nueva vida. Trata de convencer a su novia Laura de lo importante que sería para ambas salir del pueblo, pero ella se queda, haciendo de su vida lo que los demás quieren. Diez años más tarde, Rocío y Laura se volverán a encontrar e intentarán comenzar de nuevo su historia de amor, solo que esta vez todo será más complicado que cuando eran adolescentes.​"
d2d80e59-7a38-484d-9c5a-39473bf9bc10,Yo soy sola,,2008,Comedia Drama Documental,97,"Cuatro momentos en la vida de cuatro mujeres: la periodista disconforme con la vida, la adicta a los santos y la televisión, la que se insemina artificialmente sin contarle a su pareja, la que tiene el casamiento como meta.​​"
adce2639-5955-4a47-a7a1-631e23cd0e5f,Las 13 rosas,,2007,"Drama, histórica",132,"Trece jóvenes, en realidad inocentes, fueron detenidas un mes después de terminar la guerra civil española."
eb4a565c-67c4-405f-873d-6e65ed55f522,14 kilómetros,,2007,Drama,95,"Violeta es una joven de Malí que huye de su casa al saber que su familia ha concertado su matrimonio con un anciano que abusaba de ella cuando era una niña y mayor. Buba Di Gionati y Mukela, también llamado el Chapas son dos hermanos de Níger que deciden viajar a Europa en busca de una vida mejor. Durante el trayecto se encuentran con Violeta, y los tres cruzan el Sáhara donde Buba pierde a su hermano por la deshidratación y el Sol. Después de perder a su hermano, los acogen la tribu de los Tuareg para que recuperen las fuerzas y cuando parten, los puestos fronterizos suponen una gran dificultad para cruzar hacia su esperado futuro. En el estrecho de Gibraltar, toman una patera para cruzar hacia España y lo consiguen pero los policías de frontera se los impiden. No obstante, un policía hizo la vista gorda dejándolos libres."
604dee99-e36c-4f6a-87f6-095a9dcaad15,36 pasos,,2007,SuspenseGore,98,"Un grupo de chicas preparan una fiesta de cumpleaños en la que nada puede salir mal. Se percibe cierta tensión, pero ¡ay de aquella que incumpla la regla número uno!: pase lo que pase no se puede hablar de lo que está ocurriendo. 36 pasos son aquellos que las separa de la libertad."
b9d8fa03-db97-4615-9762-558de1f5097e,A la diestra del cielo,,2007,DocumentalDrama,90,"A la diestra del cielo es un largometraje documental de noventa minutos aproximados de duración, con guion y dirección de Francisco Bech, que trata sobre la vida del músico roquero sevillano Silvio.[1]​ Cuenta con las participaciones de Luz Casal, Alberto García-Alix, Ricardo Pachón, Gonzalo García-Pelayo, El Sevilla de Mojinos Escozios, Rockberto, Andrés Herrera el Pájaro[2]​ y el antiguo cardenal de Sevilla, Carlos Amigo Vallejo."
5ce59d69-112f-41c3-b3b3-9eca033e7d14,A mariñeira,,2007,Cine de época,85,"Drama histórico que narra la historia de una mujer gallega de Carnota durante la Guerra Civil, que se enfrenta a la opresión de la época y hace frente a las injusticias sociales y de género que padecen ella y sus hijas."
7ba65021-0cb6-447b-a77e-031082e74e37,Abrígate,,2007,Comedia romántica,90,"Valeria (Manuela Pal) decide mudarse de Buenos Aires -su ciudad natal- a Betanzos, un pueblo de La Coruña, España, del que procede su familia. Vale tiene 25 años, es una chica excéntrica, divertida y soñadora que se encuentra en la encrucijada sentimental más surrealista de su vida: tras la repentina muerte de su amante Yves de mucha más edad que ella, se enamora de Marcelo (Félix Gómez), el hijo del difunto. Su amiga Adela (María Bouzas), dueña de la peluquería donde ambas trabajan, la ayuda a despejar la incógnita. Y mientras tanto disfrutan con sus vecinos de las pequeñas alegrías, se ríen de las penas y fantasean con tener una vida diferente."
ddaa4057-7270-4b28-9c5d-f0c02c5cea53,Amigos de Jesús,,2007,Comedia,85,"Mateo, Juan y Lucas, que son amigos de Jesús, deciden regalarle un viaje a Nueva York con el objetivo de que se olvide de Paula. Allí descubre que uno de los tres se está acostando con la chica, por lo que decide organizar un viaje a Las Vegas para que un chamán realice un curioso conjuro."
b39ac9ac-ef9c-4343-a576-1be6743704ff,Aparecidos,,2007,Terror,107,"Malena y Pablo viajan a Buenos Aires para firmar el testamento de su padre y un papel en el hospital, que certifique que puede ser desconectado, porque su cerebro ya no funciona. En el coche de su padre, del cual sólo Malena tiene recuerdos, Pablo encuentra un diario que relata el asesinato de una familia. Sin decirle nada a su hermana, el muchacho para en el mismo motel en el que sucedieron los hechos, pero los gritos sobrenaturales que allí escuchan les hacen huir, aterrados. Cuando descubren unas extrañas figuras en la carretera, comienza para ellos una terrible pesadilla entre la realidad y la imaginación."
aee2e1b7-ba70-44a5-bf4f-46403e0a0f35,Barcelona,,2007,Drama,90,"Un matrimonio de ancianos decide realquilar su piso del Ensanche de Barcelona. Además del hermano de la mujer, acogen a una profesora de francés, a un joven vigilante de seguridad y a una sudamericana embarazada. Los seis comparten su soledad, pero también sus particulares formas de concebir el amor y el sexo. Cuando el anciano, antiguo portero de la ópera del Liceo y aficionado al travestismo, se da cuenta de que le queda poco tiempo de vida, les pide a todos que dejen la casa para disfrutar de su final."
02a481d4-6bec-4129-af06-6c9fed4c0e22,Binta y la gran idea,,2007,drama,30,"El padre de Binta es un humilde pescador que, preocupado por el progreso de la humanidad, está empeñado en llevar a cabo algo que se le ha ocurrido. Escribe una carta que acaba llevando al gobernador. Mientras tanto, la prima de Binta, Soda, no puede ir a la escuela, ya que su padre no se lo permite. A lo largo del cortometraje, el profesor de la escuela prepara una función teatral, en el que se narra la historia de una niña que quiere ir a la escuela, aunque no se lo permiten. Toda la película trata sobre esos dos temas paralelos: cómo el padre de Binta quiere llevar su idea a cabo y cómo la madre de Soda y la propia niña quieren convencer al padre de Soda para que la chica pueda ir al colegio."
a2599853-64ca-4387-bf7e-e8d489e00639,Un buen día lo tiene cualquiera,,2007,Comedia,84,"Arturo (Diego Martín) es un treintañero que se queda sin dinero tras perder el trabajo y su casa. Un amigo suyo, Joaquín (Roberto Álamo), le convence para que se acoja a un Plan Social del Ayuntamiento en el que debe hacer compañía a un anciano solitario a cambio de alojamiento a un precio módico.​"
22dd0042-d8bb-4b18-bd35-6a44fcf523e4,Canciones de amor en Lolita's Club,,2007,Drama,,Raúl Fuentes y Valentín son dos hermanos mellizos con vidas muy diferentes. Raúl es un policía perseguido por ETA y Valentín es un discapacitado que trabaja como  chico para todo en un bar de carretera y está enamorado de una prostituta del club llamada Milena.​
2ab54f48-5ca2-4ccb-b4d3-7d419968ec29,Caótica Ana,,2007,Drama,118,"Caótica Ana es la historia-viaje de Ana durante cuatro años de su vida, de los 18 a los 22. Una cuenta atrás, 10, 9, 8, 7… Hasta el 0, como en la hipnosis, a través de la cual Ana comprueba que no vive sola, que su existencia parece la continuación de otras vidas de mujeres jóvenes que murieron de forma trágica y que habitan en su memoria inconsciente. Ese es su caos. Ana es la princesa y el monstruo de esta fábula feminista contra la tiranía del hombre blanco. Como explica el propio Medem,​ Ana es un espíritu libre que vuelca su pasión por la vida en la pintura. Justine, una mecenas cosmopolita, le invita a completar su formación en Madrid junto al grupo de artistas que protege. Será el comienzo de un viaje no sólo físico, que la llevará a descubrir nuevos continentes, vidas pasadas y mitos remotos. Ana intentará romper la cadena de violencia ancestral que asoma en las puertas que pinta, y al final de la aventura elegirá si se convierte en monstruo o en princesa."
454a7eb7-f6fb-4617-a388-da54f0e06378,La carta esférica,,2007,aventuras,100,El exmarinero Coy (Carmelo Gómez) conoce en una subasta de objetos navales a Tánger Soto (Aitana Sánchez-Gijón). Entre ellos se formará una relación que trasciende lo profesional mientras buscan un bergantín hundido que otros también ambicionan.
82269133-79eb-4464-8e4e-6f1a1194dc31,Chuecatown,,2007,Comedia  Homosexualidad  Crimen,91,"Leo (Pepón Nieto) y Rey (Carlos Fuentes) son una pareja gay de osos que vive en el barrio madrileño de Chueca, un poco diferentes a la estereotípica pareja de homosexuales, no están interesados por la moda, ni el culto al cuerpo, les gusta el fútbol, etc. Por otro lado Víctor (Pablo Puyol) es el dueño de una inmobiliaria que pretende remodelar todo el barrio para que todos sus habitantes sean guapos jóvenes gays, para ello intentará asesinar a todas las ancianas de la zona y de esta forma conseguir sus pisos y remodelarlos."
a1288e63-a6cd-4c86-8a26-3a511e2cb027,Los cronocrímenes,,2007,IntrigaCiencia ficción,88,"Al comienzo de la película, Héctor (Karra Elejalde) está sentado en su jardín viendo un bosque con unos prismáticos. Ve a una mujer (Bárbara Goenaga) que se está desnudando entre los árboles y decide ir a investigar al lugar. Sin darse cuenta, es atacado y apuñalado en el hombro con un par de tijeras por una imagen siniestra: un hombre que tiene la cara cubierta con vendas rosas. Huyendo de regreso hacia su casa, entra en un centro de investigación donde se comunica con un científico (Nacho Vigalondo) a través de un walkie-talkie. Este le dice que el otro personaje le está persiguiendo y que sabe dónde está. Le aconseja que suba por un camino hasta un laboratorio situado en el mismo bosque. Héctor llega al laboratorio y se mete en una máquina. Sin quererlo, se da cuenta de que la máquina lo ha transportado en el tiempo al mismo día pero una hora antes."
08b53540-b7df-4894-8b49-359df36edfdf,De profundis,,2007,Animación,75,"Había una vez una casa en el medio del mar, donde una mujer esperaba tocando un violonchelo melancólico..."
fb95e056-3d05-4514-b0f7-3f26e66fc661,El corazón de la tierra,,2007,DramaHistórica,107,"En 1873 un grupo de empresarios británicos compran las minas de Riotinto y crean la Rio Tinto Company Limited, que explota cruelmente a los trabajadores, sobre todo menores. Sus actividades metalúrgicas también contribuyen a degradar notablemente el Medio Ambiente de la zona mediante las llamadas «teleras». Un día llega a la zona un anarquista, Maximiliano Tornet, quien percatándose de estos hechos inicia una revuelta popular que consigue unir a los mineros y campesinos de toda la comarca. Pero en 1888 los acontecimientos se precipitan y los propietarios de la mina obligan al ejército español una brutal carga contra los huelguistas que termina con decenas de muertos."
0424d800-7c02-485e-b4e4-56f186c71b77,El Greco,,2007,Biográfica,119,"Vida del pintor el Greco (1541-1614), encarnado por Nick Ashdon, desde sus primeros éxitos como pintor de iconos en Creta hasta su actividad como pintor de retablos y retratos en Toledo."
5551b327-3dcf-4de7-9582-65638a028f6a,El hombre feliz,,2007,Documental,14,"Pepe Perea Perdigones, vecino de la localidad madrileña de Alcorcón, no es joven (tiene 74 años), no sobrepasa el metro sesenta, no tiene una esposa que responda al canon anglobotox de belleza, no posee un DODGE Viper SRT10 descapotable con climatronic bizona, no tiene una masía en el Baix Empurdà -su piso de Alcorcón no sobrepasa los 60 metros cuadrados-, no tiene un sinfín de amigos (sólo uno: Paco), ni una vida social intrépida (sólo sale un ratito por las mañanas a tomarse el vermut con el mencionado Paco), nunca tuvo un éxito de resonancia (salvo cuando la asociación “Viva Madrid” lo nombró 2º mejor bailarín de chotis en 1987), ni ha dado la vuelta al mundo."
72936ee8-eba1-4041-aadb-fe64cba42714,El menor de los males,,2007,Suspenso y comedia,110,"Eduardo es un hombre de mediana edad, casado y con hijos, que vive en Madrid dedicado en cuerpo y alma a su labor como político. Decidido a encontrarse con su hermana Julia, acude a verla a la vieja casa que la familia aún conserva en Galicia. Allí Eduardo se reencuentra con su pasado, pero hay algo más. Lo que iba a ser un feliz acercamiento entre los dos hermanos, se tuerce inesperadamente cuando sale a la luz la existencia de una joven que se ha convertido en la amante secreta del político."
5e39b4a0-a0b8-4f70-8a75-dff21e931c0c,El orfanato,,2007,"terror gótico, suspenso, drama",100,"Laura (Belén Rueda) regresa junto a su marido Carlos (Fernando Cayo) y su hijo Simón (Roger Príncep) al orfanato en el que ella se crio de pequeña con la intención de reabrirlo como un centro residencial para niños con discapacidad. Un día, el pequeño Simón empieza a jugar con amigos imaginarios y cuando acude de excursión junto a su madre a una cueva cercana, Laura le sorprende hablando con otro niño imaginario."
c23f43ab-4591-4aaa-add6-f44e8f2d4503,Fados,,2007,musical documental,93,"El fado nació en Lisboa hace más de ciento cincuenta años como un lamento de los habitantes de los arrabales para contar historias de nostalgia y dolor. Poco a poco fue llegando a los ambientes cortesanos y con el paso de los años se ha convertido en el mejor embajador que Portugal tiene a lo largo del mundo. A través de las raíces del fado y con la colaboración de sus intérpretes más destacados, descubrimos una cultura, una ciudad y un país que está mucho más cerca de España de lo que parece."
07232c9c-f726-421b-9983-0970ead67e56,Invisibles,,2007,Documental,100,"Cinco directores homenajean el vigésimo aniversario de la ONG Médicos sin Fronteras. A través de varias historias se retrata a personas que viven en medio de guerras y conviven con epidemias. ""El sueño de Bianca"" contrasta las realidades de dos mujeres. ""Cartas a Nora"" es un relato de inmigración, mientras que ""La voz de las piedras"" es una historia familiar en el corazón de Colombia. En ""Buenas noches, Ouma"" se describe el conflicto armado de Uganda y ""Crímenes Invisibles"" denuncia los abusos a mujeres en el Congo."
6904a7ed-f5cd-498d-8307-9aafe7232463,Lo bueno de llorar,,2007,Drama,80,"Los actores Vicenta Ndongo y Àlex Brendemühl son los protagonistas de esta historia. Un recorrido nocturno que descubre una relación llena de matices, con conversaciones que evocan el pasado pensando en el futuro. Las diferentes secuencias de la película nos acercan a los personajes."
5d3b8310-5efb-4d33-b483-f433fab6d13f,Lola,,2007,Biográfica,100,"Lola Flores es una niña de ocho años que vive en Jerez con su familia. Ya a esa temprana edad se ve impactada por el baile flamenco de una barriada gitana. Corre el año 1935 y la joven Lola toma la determinación de esforzarse al máximo para ser una gran bailarina. A pesar de los años de guerra y la represión franquista, la joven Lola crece al ritmo de los bailes y ensayos interminables que ella misma fuerza hasta el agotamiento. Con 13 años, Lola tiene su primera oportunidad de actuar en público de la mano de Manolo Caracol. Lola actúa en el teatro Variedades de Jerez interpretando la canción de Soy de Jerez, con gran éxito de público. Son los primeros pasos de una Lola que crece deprisa y con 19 años recorre los pueblos del sur formando parte de espectáculos itinerantes. Son comienzos duros que enseguida tienen su recompensa cuando Lola es elegida para formar parte de una película en Madrid. Tras vivir esta experiencia a la que la acompaña su madre Rosario, la familia Flores decide trasladarse a la capital para apoyar la carrera de su talentosa hija. Madrid se presenta en un principio más hostil de lo que Lola se imaginaba y tras varias actuaciones de poca importancia en el norte de España, consigue montar su propia compañía con la ayuda de un anticuario interesado por ella. Es esta compañía formará pareja artística y sentimental con Manolo Caracol, el mismo que le dio su primera oportunidad en un escenario. A partir de este momento todos son éxitos en la vida de Lola Flores, que con el estreno de su espectáculo Zambra llegará a los oídos de toda España. Después llegarían las películas, los viajes etc. pero hay algo que a Lola le obsesiona: formar una familia. Este deseo de ser madre y salir de la vida de inestabilidad emocional que supone el espectáculo, la llevarán a vivir varias relaciones en busca del verdadero amor que finalmente encontrará en Antonio González, ""El Pescaílla""."
6f8eebbf-3774-4680-8219-83ba7b0b0dde,Un lugar en el cine,16/05/2008,2007,Documental,105,"Un lugar en el cine trata de la resistencia cinematográfica. El cineasta griego, Theo Angelopoulos, viaja desde Atenas hasta Ostia, la playa romana donde Pier Paolo Pasolini fue asesinado. Lejos de allí, el cineasta español Víctor Erice se acerca en la distancia a través de una entrevista, aquella que tiene como epicentro discursivo la resistencia cinematográfica. En Italia nos aproximamos a Tonino Guerra, NinettoDavoli y Nico Naldini. Todos ellos forman parte de un viaje reflexivo y revelador."
729a5cbc-ccb2-46fb-9fe2-c50186e1c40d,Luz de domingo,,2007,Drama,111,"Un ficticio pueblo de Asturias, Cenciella, sirve de escenario a una historia de amor dentro de un drama rural consecuencia del caciquismo de la España del siglo XIX."
731065b9-1552-499c-be71-7831b5eebdf2,Martín Fierro: la película,,2007,AnimaciónAcciónDramaHistórica,87,"La película es una recreación de la primera parte del libro nacional clásico de la Argentina, el poema gauchesco Martín Fierro, escrito por José Hernández en 1872. Cuenta la historia de un gaucho llamado Martín Fierro, que es llevado por el gobierno a la fuerza para integrar las milicias y luchar contra los indios en la frontera. Pasado un largo tiempo, Fierro vuelve a sus pagos, pero ha perdido a su familia y su rancho. La pena y la rabia lo llevan a volverse un ""gaucho matrero"", es decir, un gaucho fuera de la ley, y luego de cometer algunos crímenes es perseguido por la policía. Sin embargo, Fierro no se rinde, y planta lucha en cada oportunidad."
6cb483c9-4c15-404b-bbe1-16a812070892,Mataharis,,2007,Comedia y drama,100,"Inés, Eva y Carmen trabajan como detectives privados en una agencia de Madrid. Inés (María Vázquez), infiltrada entre los empleados de una compañía multinacional, ha llegado al meollo de una intriga laboral gracias a la colaboración de Manuel. Investiga a Manuel (Diego Martín), un directivo de la empresa. La investigación la coloca ante un complicado dilema sentimental y ético."
958494f1-5ec9-48ba-ba01-726b038dfd54,Memorias de una guerrillera,,2007,Documental,103,"La historia comienza con Remedios paseando por una playa de Valencia que, siguiendo los pasos hacia atrás empieza a recordar su niñez en Cuenca y cómo empezó a ayudar a los maquis. Recuerda el miedo y la violencia, cómo se unió al AGLA y conoció a uno de sus jefes Florián García apodado ""Grande"". Su arresto en Valencia a comienzo de los años cincuenta, las torturas y palizas en prisión y su condena de ocho años. Cuando la dejan libre huye a París, donde trabaja por el Partido Comunista de España y termina en Praga, donde se casa con Florián. En 1978 ambos regresan a España. Se establece con Florián en Valencia.​"
722d5024-ed63-4a29-8404-3b334cdedd03,Miguel y William,,2007,Comedia romántica,100,"Miguel de Cervantes (Juan Luis Galiardo) y William Shakespeare (Will Kemp), considerados los dos mejores escritores del siglo XVII acordaron morir el mismo día pero también coinciden en enamorarse de la misma mujer, Leonor de Vibero (Elena Anaya), hija de un comerciante español afincado en Londres, es una joven curiosa y apasionada por el teatro que debe de regresar a España para contraer matrimonio con un acaudalado duque viudo. Atrás deja a su desolado amante, William Shakespeare. Pronto conoce en su nuevo destino a un antiguo soldado, Miguel de Cervantes, un literato que ha perdido la confianza en sí mismo. Con sus dotes de seducción, le convence para que escriba una comedia sobre su boda con el duque. Pero justo cuando empieza a vencer las reticencias del literato, aparece en escena William Shakespeare, decidido a impedir el matrimonio de su amada. Leonor, que hace pasar a Shakespeare por un criado, ve la ocasión de unir el talento de ambos escritores para crear una obra única."
17d14c8f-f8e0-43e9-b5ea-cd5efb8369ed,Una mujer invisible,,2007,Drama,96,Luisa (María Bouzas) es una mujer de 44 años que le ha dejado su marido por otra más joven y su única hija está estudiando fuera. Se siente invisible respecto al resto de la gente y cree que su vida no vale nada...
f386fe7f-51a6-4ec2-bb2a-2aee2285be6e,Mujeres en el parque,,2007,Drama,102,"Daniel, profesor de música y pianista, y Ana, galerista, atraviesan una crisis de pareja tras más de veinte años de vida en común. Daniel se ha ido a vivir solo y quiere el divorcio. Ana se resiste a aceptar la realidad. El malestar repercute en su hija Mónica que, después de acabar sus estudios de Periodismo, está especialmente sensible al no encontrar trabajo, tarea a la que se dedica junto a su novio, David. La música parece ser la única actividad que centra y sosiega a Daniel, un hombre incómodo consigo mismo y con los demás, y que mantiene una relación que dista bastante de ser perfecta con Clara, una mujer casada que despierta la curiosidad de Mónica. Una noche, Mónica vive un embarazoso e incomprensible episodio en el que se ve envuelta junto a Daniel, Ana y Clara."
